港澳台,#genre#
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
我的爱情不平凡,http://em.21dtv.com/songs/60139205.mkv
我对自己开了一枪,https://vd2.bdstatic.com/mda-ik0qu5pc04un6uex/hd/mda-ik0qu5pc04un6uex.mp4?auth_key=1664425451-0-0-c457ab28a533c7a36595e80b9c602a2a&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3251855278&vid=14694581726826826220&abtest=all
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
我是不是该安静的走开,https://vd2.bdstatic.com/mda-nduhiakdv5k9xzv7/576p/cae_h264/1651506162551271824/mda-nduhiakdv5k9xzv7.mp4?auth_key=1664427593-0-0-f468ea0a832cccb900868946aa16f00b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1793559748&vid=9721288588682135656&abtest=all
我要你,https://vd3.bdstatic.com/mda-jihsvhy5iv3tm4c8/hd/mda-jihsvhy5iv3tm4c8.mp4?auth_key=1664427280-0-0-97c24c6c6fa778880107fb5a5fa6ca49&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1480845858&vid=8776463355858355724&abtest=all
我愿意平凡的陪在你身旁,https://vdse.bdstatic.com/570e05ef514db00b14c9c10d1aef7f1f.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z
我怎么哭了,https://vd2.bdstatic.com/mda-nfei3iuuu7c3hzcx/576p/cae_h264/1655327878477955436/mda-nfei3iuuu7c3hzcx.mp4?auth_key=1664420957-0-0-9136e7d1d6e1b875c30715622eaba884&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2357644875&vid=10055217983782719830&abtest=all
巫启贤-太傻,http://vodcdn.video.taobao.com/oss/ali-video/e6f2953419f904065dc2ce38efc85515/video.m3u8
巫启贤-只因你伤心,http://vodcdn.video.taobao.com/oss/ali-video/c28acbe36530da595b04161855bba004/video.m3u8
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo/hd/mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
吴涤清-草原之夜,http://em.21dtv.com/songs/60066903.mkv
吴涤清-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028993.mkv
吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
吴涤清-温柔的倾诉,http://em.21dtv.com/songs/60068743.mkv
吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
五月天-纯真,http://em.21dtv.com/songs/60013405.mkv
五月天二,http://gg.gg/12z5yr
五月天一,http://gg.gg/12z5yo
伍佰-美丽新世界,http://em.21dtv.com/songs/60029283.mkv
伍佰-挪威的森林,http://em.21dtv.com/songs/60032810.mkv
伍佰-世界第一等,http://em.21dtv.com/songs/60039260.mkv
伍思凯-想念,http://em.21dtv.com/songs/60049176.mkv
西部牛仔-故乡的云,http://em.21dtv.com/songs/60071968.mkv
下山,https://vdse.bdstatic.com/e2d35750d461a6d524080c7a3c4cb7a4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
想把我唱给你听,https://vd2.bdstatic.com/mda-kefuszayawujmef4/v1-cae/hd/mda-kefuszayawujmef4.mp4?auth_key=1664427468-0-0-e0e0e1f496772e74eae062cacdf91e66&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1668119172&vid=16114361325542521326&abtest=all
想得美,http://em.21dtv.com/songs/60139183.mkv
想太多,https://vd3.bdstatic.com/mda-jj4gws0xs08xnn3y/hd/mda-jj4gws0xs08xnn3y.mp4?auth_key=1664424994-0-0-649841a04dfaadcd0b7c58562a132c59&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2794828640&vid=11107057295726619951&abtest=all
像我这样的人,https://vd3.bdstatic.com/mda-ka8qm8710ymkqdry/hd/mda-ka8qm8710ymkqdry.mp4?pd=20&vt=1
消愁,https://vd3.bdstatic.com/mda-ifkj2zwdscwthsfj/logo/hd/mda-ifkj2zwdscwthsfj.mp4?pd=20
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
小春,http://gg.gg/12z5z5
小苹果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
小镇姑娘,https://vd3.bdstatic.com/mda-kk0pnki6pncd33vf/mda-kk0pnki6pncd33vf.mp4?pd=19&vt=1
谢安琪-请将手放开,http://em.21dtv.com/songs/60035528.mkv
谢雷+杨燕-今宵多珍重,http://em.21dtv.com/songs/60023926.mkv
谢雷-偏偏喜欢你,http://em.21dtv.com/songs/60033419.mkv
谢雷-热情的沙漠,http://em.21dtv.com/songs/60036261.mkv
谢霆锋+汪明荃-千王群英会,http://em.21dtv.com/songs/60034166.mkv
谢霆锋-魔鬼的主意,http://em.21dtv.com/songs/60030344.mkv
谢有才-兄弟,http://em.21dtv.com/songs/60084288.mkv
心要你听见,https://vd2.bdstatic.com/mda-mmkiuq7cn9ashxmk/hd/cae_h264/1640095432380287630/mda-mmkiuq7cn9ashxmk.mp4?auth_key=1664422787-0-0-b3c5a69714d5d20fee6b37a61abf0478&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0587512857&vid=8739832468304204579&abtest=all
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
星星照亮回家的路,http://em.21dtv.com/songs/60139204.mkv
醒来就忘记,http://em.21dtv.com/songs/60100210.mkv
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
需要人陪,https://vd3.bdstatic.com/mda-ih3q9038kt7kzai8/hd/mda-ih3q9038kt7kzai8.mp4?auth_key=1664423558-0-0-975424c21570f24c651970ffb8b67067&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1358最亲的人,http://mobi.kuwo.cn/tmevideo/tme1658520.mp4
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
徐小凤-故乡的雨,http://em.21dtv.com/songs/60019095.mkv
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
许冠文-流下眼泪前,http://em.21dtv.com/songs/60027720.mkv
许美静-想念,http://em.21dtv.com/songs/60049180.mkv
许茹芸-不爱我放了我,http://vodcdn.video.taobao.com/oss/ali-video/b0f458650135c68f1b88ea7667eec629/video.m3u8
许茹芸-独角戏,http://vodcdn.video.taobao.com/oss/ali-video/5333f389ce940d0a2c1dd6090927746c/video.m3u8
许茹芸-泪海,http://vodcdn.video.taobao.com/oss/ali-video/76fe6eb28aee716783f2a47ba8a15e5a/video.m3u8
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
许茹芸-我依然爱你,http://vodcdn.video.taobao.com/oss/ali-video/4c4ec12e6efa0d76e5a269ac05ea394e/video.m3u8
许巍,http://gg.gg/12z5yx
许巍-纯粹,http://em.21dtv.com/songs/60013384.mkv
许巍-纯真,http://em.21dtv.com/songs/60013403.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
许巍-时光,http://em.21dtv.com/songs/60039096.mkv
许哲佩-想念,http://em.21dtv.com/songs/60049181.mkv
许志安-侧面,http://em.21dtv.com/songs/60012139.mkv
许志安-天才白痴梦,http://em.21dtv.com/songs/60041754.mkv
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
颜福伟-明日话今天,http://em.21dtv.com/songs/60030133.mkv
杨光-你是我的眼,http://em.21dtv.com/songs/60063248.mkv
杨坤-里约热内卢,http://em.21dtv.com/songs/60026879.mkv
杨坤-美丽的一天,http://em.21dtv.com/songs/60029246.mkv
杨曼-9999滴眼泪,http://vodcdn.video.taobao.com/oss/ali-video/f6d027835c0e8f72d3c74379b86fb696/video.m3u8
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
杨小萍-梦醒不了情,http://em.21dtv.com/songs/60029704.mkv
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
叶德娴-如果没有你,http://em.21dtv.com/songs/60036825.mkv
叶倩文-曾经心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
叶倩文-冲动,http://em.21dtv.com/songs/60012844.mkv
叶倩文-伤逝,http://vodcdn.video.taobao.com/oss/ali-video/9f6ad7cd057bc2cf21d1c5a6cc57eed7/video.m3u8
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
叶倩文-潇洒走一回,http://vodcdn.video.taobao.com/oss/ali-video/371d75312720e701b5f3988d46cdf4ef/video.m3u8
叶振棠+陈秀雯-情缘万世长,http://em.21dtv.com/songs/60035441.mkv
一次就好,https://vd4.bdstatic.com/mda-mfb60itk3z005rn0/hd/cae_h264_nowatermark/1623471514506937928/mda-mfb60itk3z005rn0.mp4?auth_key=1664424356-0-0-8fa9febe31a663fbf87f8f64e41d70ca&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2156405742&vid=5860965173874901725&abtest=all
一个人挺好,https://vd2.bdstatic.com/mda-mdhhygbbq006gj44/480p/h264_cae/1620573768062488986/mda-mdhhygbbq006gj44.mp4?auth_key=1664421478-0-0-ddce8b76eacbecbc2b05e2dda1e8aa51&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2878055466&vid=5260094030512633613&abtest=all
一个人走,https://vd4.bdstatic.com/mda-kmwa5vtuw1mitvq9/v1-cae/hd/mda-kmwa5vtuw1mitvq9.mp4?auth_key=1664426922-0-0-bb70f8e9cf9239a6de2a90216649092c&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1122550025&vid=14276054777032834905&abtest=all
一念一年,https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
一曲相思,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
一曲相思,https://vdse.bdstatic.com//e547b08ce3afad200eec374f3c4ee450.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A00%3A56Z%2F-1%2Fhost
一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
一样的月光,http://em.21dtv.com/songs/60139149.mkv
一直很安静,https://vd4.bdstatic.com/mda-nbj683jvv8tjtc8k/hd/cae_h264_delogo/1645334168364985537/mda-nbj683jvv8tjtc8k.mp4?auth_key=1664427791-0-0-998202035c60e816e2e0265344f66131&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1991315717&vid=2466657390978858475&abtest=all
依然爱你,http://em.21dtv.com/songs/60100180.mkv
佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
佚名-你走你的路,http://em.21dtv.com/songs/60032578.mkv
佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
因果兄弟-我爱你中国,http://em.21dtv.com/songs/60044656.mkv
尹光+吕有慧-俩忘烟水里,http://em.21dtv.com/songs/60061366.mkv
尹光-出册,http://em.21dtv.com/songs/60012914.mkv
樱桃帮-受够,http://em.21dtv.com/songs/60039714.mkv
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
勇气,http://em.21dtv.com/songs/60139277.mkv
俞灏明-亲爱的小孩,http://em.21dtv.com/songs/60098115.mkv
与你到永久,https://vd4.bdstatic.com/mda-nbe3319urb4kyxxj/hd/cae_h264_delogo/1644891415491551186/mda-nbe3319urb4kyxxj.mp4?auth_key=1664429124-0-0-e9121d5851e8b3e3fcd83134f7721e99&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3324111975&vid=8061398037088397472&abtest=all
与你到永久,https://vd4.bdstatic.com/mda-nirih76qsvx8v3wr/hd/cae_h264/1664204262276675294/mda-nirih76qsvx8v3wr.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1664431024-0-0-181c5760e06d9da5f09477dc4cf63f47&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1624272373&vid=480160245087516388&abtest=all
羽泉-热情的沙漠,http://em.21dtv.com/songs/60077339.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
袁惟仁-四季的眼泪,http://em.21dtv.com/songs/60040677.mkv
袁媛-没那么简单,http://em.21dtv.com/songs/60063323.mkv
原版大鱼海棠,http://vd3.bdstatic.com/mda-jm9x2pw13gpb4d82/sc/mda-jm9x2pw13gpb4d82.mp4
原来的我,https://vd2.bdstatic.com/mda-jjqm1aj7794unv76/hd/mda-jjqm1aj7794unv76.mp4?auth_key=1664422508-0-0-d9e76dc459d62223f516d9957d741f53&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0308849743&vid=1406551623472044799&abtest=all
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
再见只是陌生人,https://vd4.bdstatic.com/mda-ibiqfn01ii4skiun/hd/mda-ibiqfn01ii4skiun.mp4?auth_key=1664426731-0-0-9301ee3c08b0e021a95406e5d73c6519&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0931600330&vid=2763984727104660412&abtest=all
在唱等你那么久,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
怎么是我吧爱你,https://vd3.bdstatic.com/mda-jmvrhi5fckjhs5bk/sc/mda-jmvrhi5fckjhs5bk.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
炸山姑娘,https://vdse.bdstatic.com//dd3fbccb44459e325089c5e9838c1ef7.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-09-24T15%3A25%3A51Z%2F-1%2Fhost%2F3e99030e86c721109d6293711f8bfe346c6bc089042705febc99cc741ec4d4e9
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
站着等你三千年,https://vdse.bdstatic.com//967f216dea39a6f3ccb44884a219f8ff.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A33Z%2F-
张德兰-明日话今天,http://em.21dtv.com/songs/60030134.mkv
张德兰-情义两心坚,http://em.21dtv.com/songs/60035408.mkv
张国荣-侧面,http://em.21dtv.com/songs/60012140.mkv
张国荣-热情的沙漠),http://em.21dtv.com/songs/60036263.mkv
张赫宣-亲爱的小孩,http://em.21dtv.com/songs/60106865.mkv
张惠妹-冲动,http://em.21dtv.com/songs/60012845.mkv
张惠妹-天才白痴梦,http://em.21dtv.com/songs/60041755.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
张蔷-爱你在心口难开,http://em.21dtv.com/songs/60008040.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
张伟文-故乡的雨,http://em.21dtv.com/songs/60019096.mkv
张伟文-逝去的诺言,http://em.21dtv.com/songs/60039552.mkv
张信哲,https://vd2.bdstatic.com/mda-jjwwy3vyykgs2fzn/576p/cae_h264/1653459206436855344/mda-jjwwy3vyykgs2fzn.mp4?auth_key=1664432132-0-0-88974ae0000408d49d3c88d565fc4773&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2732040270&vid=7640441273125006220&abtest=all
张信哲-亲爱的小孩,http://em.21dtv.com/songs/60119496.mkv
张行+王梦麟-雨中即景,http://em.21dtv.com/songs/60055753.mkv
张行+文章-故乡的云,http://em.21dtv.com/songs/60019105.mkv
张行+杨波-三百六十五里路,http://em.21dtv.com/songs/60037168.mkv
张行-迟到,http://em.21dtv.com/songs/60012778.mkv
张行-一条路,http://em.21dtv.com/songs/60053735.mkv
张行-再说一句多余的话,http://em.21dtv.com/songs/60056983.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
张学友二,http://gg.gg/12z5y7
张学友-你是爱我的,http://em.21dtv.com/songs/60031991.mkv
张学友三,http://gg.gg/12z5ya
张学友一,http://gg.gg/12z5y3
张智霖+许秋怡-片片枫叶情,http://em.21dtv.com/songs/60033436.mkv
张智霖-片片枫叶情,http://vodcdn.video.taobao.com/oss/ali-video/1d02cf8794a542c930fbf210c0a4e3e7/video.m3u8
张智霖-现代爱情故事,http://vodcdn.video.taobao.com/oss/ali-video/864b1ca28cb8b566e2989775ae737de7/video.m3u8
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
赵薇+黄渤+佟大为+郝蕾+张译-亲爱的小孩,http://em.21dtv.com/songs/60104458.mkv
甄妮+MELODY-梦中的妈妈,http://em.21dtv.com/songs/60029774.mkv
甄妮-绿岛小夜曲,http://em.21dtv.com/songs/60028156.mkv
甄妮-七级半地震,http://em.21dtv.com/songs/60033743.mkv
郑璐-让青春激扬,http://em.21dtv.com/songs/60099540.mkv
郑融-受够,http://em.21dtv.com/songs/60039715.mkv
郑中基,https://vd4.bdstatic.com/mda-ifhzw8wjmad7mf2c/hd/mda-ifhzw8wjmad7mf2c.mp4?auth_key=1664424862-0-0-2ffe11cd190ca8c3d12847dce29a14b8&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2662303251&vid=8971999893384757958&abtest=all
只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
纸短情长,https://vdse.bdstatic.com//e214194bf6de7f598b9873619b691fa6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A26%3A53Z%2F-1%2Fhost
致青春,http://em.21dtv.com/songs/60100169.mkv
中意你,https://vd4.bdstatic.com/mda-nhtzb044cwa1p1au/576p/h264/1661729572473080941/mda-nhtzb044cwa1p1au.mp4?auth_key=1664428339-0-0-1d3faec44d8102c86b6e406697ba7b80&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2539144299&vid=2825677734931249742&abtest=all
忠孝东路走九遍,https://vd2.bdstatic.com/mda-nhun2zwz1kxeejpb/hd/cae_h264/1661923732813310558/mda-nhun2zwz1kxeejpb.mp4?auth_key=1664421657-0-0-90a7bb74a9760a5187073c1642081a1a&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3057838804&vid=5599797591163126119&abtest=all
钟鼓楼,http://em.21dtv.com/songs/60100231.mkv
钟镇涛-没那么简单,http://em.21dtv.com/songs/60028729.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036211.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036212.mkv
周传雄-存在,http://em.21dtv.com/songs/60013616.mkv
周华健-风雨无阻,http://vodcdn.video.taobao.com/oss/ali-video/8d77795bdc63d87125ba47f993e0bfb4/video.m3u8
周华健-鬼迷心窍,http://em.21dtv.com/songs/60019401.mkv
周华健-朋友,http://vodcdn.video.taobao.com/oss/ali-video/6079de4355c45a42073ead75954c1b2f/video.m3u8
周华健-温柔的瞬息,http://em.21dtv.com/songs/60090835.mkv
周蕙-如果没有你,http://em.21dtv.com/songs/60036826.mkv
周杰伦二,http://gg.gg/12z64j
周杰伦一,http://gg.gg/12z64i
周渝民-温柔的晚安,http://em.21dtv.com/songs/60044366.mkv
朱咪咪+叶振棠-俩忘烟水里,http://em.21dtv.com/songs/60027329.mkv
朱咪咪-俩忘烟水里,http://em.21dtv.com/songs/60027330.mkv
朱咪咪-热情的沙漠,http://em.21dtv.com/songs/60036265.mkv
祝你一路顺风,https://vd4.bdstatic.com/mda-ki9x5sb81ch8iycn/v1-cae/hd/mda-ki9x5sb81ch8iycn.mp4?auth_key=1664428001-0-0-ff49a8a4dd51f19109c376dcf43c6f26&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2201328046&vid=3195539815487242118&abtest=all
庄学忠-故乡的云,http://em.21dtv.com/songs/60019106.mkv
卓依婷橄榄树,http://vd3.bdstatic.com/mda-jfagwdhxb30ymr13/mda-jfagwdhxb30ymr13.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
走四方,http://em.21dtv.com/songs/60139284.mkv
最初的信仰,http://em.21dtv.com/songs/60100040.mkv
最美,http://em.21dtv.com/songs/60139243.mkv
最熟悉的陌生人,http://em.21dtv.com/songs/60100047.mkv
最远的你是我最近的爱,https://vd3.bdstatic.com/mda-igwn6dr5vfcqzptu/hd/mda-igwn6dr5vfcqzptu.mp4?auth_key=1664428703-0-0-51051761eac9338f7b336861ed885970&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2903484009&vid=7979094647084246954&abtest=all
醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53/hd/mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
醉倾城,https://vd3.bdstatic.com/mda-kkcszm6mwjf00ejx/mda-kkcszm6mwjf00ejx.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&pd=20
醉清风,https://vd3.bdstatic.com/mda-mcnebkmu1p3m974m/sc/cae_h264_nowatermark/1616465908/mda-mcnebkmu1p3m974m.mp4?pd=19&vt=1

舞曲,#genre#

《2首车载DJ歌曲联唱》,https://vd2.bdstatic.com/mda-jiugyuw4xwqiwzet/sc/mda-jiugyuw4xwqiwzet.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
《感动天感动地》无损超嗨版,https://vd2.bdstatic.com/mda-kc9syj5km9m1bvbq/sc/mda-kc9syj5km9m1bvbq.mp4
《经典老歌》DJ舞曲串烧，70、80、90后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
《经典老歌》伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4
《听风的歌》DJ舞曲重低音夜店歌曲,https://vd3.bdstatic.com/mda-kb2nbj78xr6a1mbi/v1-cae/sc/mda-kb2nbj78xr6a1mbi.mp4
《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
《潇洒的走DJ》动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
《野狼的士高》,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
《鸳鸯DJ》劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
「精选DJ洗脑神曲」节奏欢快，动感魔性,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4
【老歌DJ版】《精选8首》FHD,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
2019火爆DJ串烧第一期,https://vd2.bdstatic.com/mda-jgjca1pammc75yy9/sc/mda-jgjca1pammc75yy9.mp4
2020国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4
2021《精选5首酒吧DJ舞曲》FHD,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
2021火爆女生版伤感DJ情歌FHD,https://vdse.bdstatic.com//8fe197e92568201d4899dfd3d94585a7.mp4
2021酒吧夜店经典中文车载劲爆DJ舞曲大串烧FHD,https://vdse.bdstatic.com//f222c3fafbcc09db6f39991e5c982450.mp4
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021年最劲爆的dj歌曲 全中文舞曲串烧-2021夜店混音FHD,https://vdse.bdstatic.com//02a4b136a5e939a0401fc1b58eec7831.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
2021一夜火爆几首DJ舞曲FHD,https://vdse.bdstatic.com//1fc9fd16e02ca272bb81666b85bf4135.mp4
2021最佳伤感情歌HD,https://vdse.bdstatic.com//59c5abc138bf1da5585bb765c530137e.mp4
4K高清岳云鹏,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4
5首伤感DJ,https://vd2.bdstatic.com/mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4
5首伤感情歌DJ,https://vdse.bdstatic.com//a34f76474b9bdfca8c487761861fb603.mp4
7首「伤感情歌」,https://vd2.bdstatic.com/mda-nbdj7sp20st0jd9d/sc/cae_h264_delogo/1644847557994341172/mda-nbdj7sp20st0jd9d.mp4
DJ 流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
DJ 最美不过你的微笑,https://vd4.bdstatic.com/mda-mhs2qjdmkjz2rb7g/sc/cae_h264/1630029534870787600/mda-mhs2qjdmkjz2rb7g.mp4
DJ《潮湿的心》,https://vd3.bdstatic.com/mda-jfsre2z1s4xk012w/sc/mda-jfsre2z1s4xk012w.mp4
